cohort,gene_symbol,gene_id,native,rs127_major,rs127_minor,T_minus_G
bottom500,C4ORF50,ENSG00000181215.17,0.0003126761736383,0.0005283583975762,0.0109129490807688,0.010384590683192599
bottom500,C4ORF51,ENSG00000237136.8,2.70815083455719e-05,2.379415066055625e-05,8.664922422510549e-05,6.285507356454923e-05
bottom500,C4ORF54,ENSG00000248713.2,5.155891343910257e-05,0.0003230329235176,0.0026029262142082,0.0022798932906906
bottom500,C5ORF47,ENSG00000185056.10,3.7392131024978584e-05,0.0001792961825127,0.0014756579359581,0.0012963617534454
bottom500,C5ORF52,ENSG00000187658.7,0.0004785804211904,0.0010655612323911,0.0037910179710284,0.0027254567386373
bottom500,C6ORF118,ENSG00000112539.15,2.6356957399351197e-05,0.0001982810648998,0.0032887226006123,0.0030904415357124997
bottom500,C6ORF15,ENSG00000204542.3,4.5363624932234026e-05,0.0169676675427946,2.537507914865175,2.5205402473223804
bottom500,C7ORF33,ENSG00000170279.3,6.472658257958472e-06,0.0001564782810688,0.0082258636161832,0.0080693853351144
bottom500,C7ORF57,ENSG00000164746.14,0.0001302239686884,0.0005243667340464,0.0099254320843881,0.0094010653503417
bottom500,C8ORF74,ENSG00000171060.11,5.842745722128192e-06,2.1543598944191075e-05,0.0001998124211979,0.00017826882225370892
bottom500,C8ORF89,ENSG00000274443.5,0.0001195228690351,0.0014882454131703,0.0160244071529794,0.014536161739809102
bottom500,C8ORF90,ENSG00000226490.2,2.5039985819398427e-06,9.001472206510207e-06,0.0005365425934496,0.0005275411212430898
bottom500,C9ORF50,ENSG00000179058.8,0.0008391032966387,0.0051163364790543,0.0345060239481367,0.0293896874690824
bottom500,C9ORF57,ENSG00000204669.11,6.522725680058552e-05,0.0001466917362097,0.0003337271565557,0.000187035420346
bottom500,CA10,ENSG00000154975.14,0.0001763815510595,0.0010026572310201,0.0087932671662281,0.007790609935207999
bottom500,CA7,ENSG00000168748.14,0.000161586412848,0.0144760306211677,0.1994714037963154,0.1849953731751477
bottom500,CA8,ENSG00000178538.10,0.0593924238923404,0.0616069841879482,0.3458947218289765,0.2842877376410283
bottom500,CABP2,ENSG00000167791.14,0.0004014646799936,0.2581602947253091,1.2919201037242771,1.0337598089989681
bottom500,CABP5,ENSG00000105507.3,2.792294547712863e-05,0.0015985540233134,0.0587181691243272,0.0571196151010138
bottom500,CABS1,ENSG00000145309.6,3.643260790309955e-05,0.0003023577891591,0.0027604242730123,0.0024580664838531998
bottom500,CACNA1E,ENSG00000198216.14,9.30224469028234e-05,0.0002245034016609,0.0040020661250577,0.0037775627233968
bottom500,CACNA1F,ENSG00000102001.13,0.0013874712687457,0.0077413341497109,0.1854182645538236,0.1776769304041127
bottom500,CACNA1G,ENSG00000006283.18,0.0005148279153341,0.0007632416960902,0.0059409437838713,0.0051777020877811
bottom500,CACNA1I,ENSG00000100346.18,5.495608251664087e-05,0.0002103335923709,0.0046654725907798,0.0044551389984089
bottom500,CACNA1S,ENSG00000081248.13,8.973667620642568e-05,0.008882668132983,0.1720679892793621,0.1631853211463791
bottom500,CACNA2D3,ENSG00000157445.16,0.0009189305427739,0.002040327106785,0.0191007428176003,0.0170604157108153
bottom500,CACNA2D4,ENSG00000151062.15,0.0013417845506087,0.0239227156753114,0.1013242980097667,0.0774015823344553
bottom500,CACNG1,ENSG00000108878.5,0.0001031900962064,0.0141016815509794,0.3065878984422214,0.292486216891242
bottom500,CACNG2,ENSG00000166862.7,2.2621323853412412e-05,0.0001149780228386,0.0021818457821531,0.0020668677593145
bottom500,CACNG3,ENSG00000006116.4,6.39173448683855e-05,0.0091297619692198,0.2950972029688675,0.2859674409996477
bottom500,CACNG4,ENSG00000075461.6,0.0002739332435758,0.000759678146964,0.0125961816414761,0.0118365034945121
bottom500,CACNG5,ENSG00000075429.9,4.0210358435087285e-05,8.098767366976978e-05,0.008184126364682,0.00810313869101223
bottom500,CACNG6,ENSG00000130433.8,0.0007773717949495,0.0024082243689584,0.1396266230665464,0.137218398697588
bottom500,CACNG7,ENSG00000105605.8,9.712226066428314e-05,0.0003947385783956,0.007148259489832,0.0067535209114364
bottom500,CACNG8,ENSG00000142408.7,2.979471424924593e-05,0.0001220943468568,0.0047616696676221,0.0046395753207653
bottom500,CAGE1,ENSG00000164304.16,0.0165676122768257,0.0215465609981429,0.0345264122946544,0.012979851296511496
bottom500,CALCR,ENSG00000004948.16,0.0007543419489714,0.0057893748157949,0.0728888103765894,0.0670994355607945
bottom500,CALHM1,ENSG00000185933.7,0.0002440558771383,0.0172898891349874,0.4270434245792446,0.4097535354442572
bottom500,CALHM3,ENSG00000183128.7,2.361506191168037e-05,0.0068775578826016,0.2557625681462778,0.24888501026367618
bottom500,CALHM4,ENSG00000164451.14,2.0801300719537267e-05,4.1241360112737936e-05,0.0002768627626446,0.00023562140253186205
bottom500,CALR3,ENSG00000269058.6,0.0009280044880015,0.0007608975214357,0.00392844570112,0.0031675481796842996
bottom500,CAMKV,ENSG00000164076.17,6.204009638546173e-05,0.0011934489983201,0.0512367924665258,0.0500433434682057
bottom500,CAPN11,ENSG00000137225.13,0.0001298101839412,0.0005488583696643,0.0038388426994488,0.0032899843297845
bottom500,CAPN14,ENSG00000214711.10,0.0002638223345683,0.0038975650259339,0.0431102906963402,0.039212725670406304
bottom500,CAPN9,ENSG00000135773.13,0.0003171904376229,0.0206215009751254,0.2080378574128698,0.18741635643774437
bottom500,CAPSL,ENSG00000152611.12,4.204249798278258e-05,0.0028029120466143,0.0673860048936199,0.0645830928470056
bottom500,CARD18,ENSG00000255501.3,0.0001200011628057,0.1522535729048739,2.5741679980478156,2.421914425142942
bottom500,CARTPT,ENSG00000164326.5,0.0006205886774265,0.032278346875438,0.9174177724128464,0.8851394255374084
bottom500,CASKIN1,ENSG00000167971.16,0.0002931039815759,0.0029542079390288,0.0153128679999731,0.0123586600609443
bottom500,CATIP,ENSG00000158428.4,0.0005547986450452,0.0020240571539597,0.0553137211065134,0.0532896639525537
bottom500,CATSPER1,ENSG00000175294.6,1.5982498168967968e-05,0.0001757155878855,0.0025508566191174,0.0023751410312318998
bottom500,CATSPER4,ENSG00000188782.9,0.0182076911364778,0.0499943301651484,0.1722445027893566,0.1222501726242082
bottom500,CATSPERD,ENSG00000174898.16,0.0163218807669606,0.0200030812221617,0.0299173916696181,0.009914310447456397
bottom500,CAV3,ENSG00000182533.7,8.256121873849383e-05,0.0110568058030918,0.2692526664364827,0.2581958606333909
bottom500,CBLL2,ENSG00000175809.6,5.192971436627595e-05,0.0002015886155901,0.0009939298213724,0.0007923412057823
bottom500,CBY2,ENSG00000174015.10,4.141541637215209e-05,0.0003687246825748,0.0048299324886903,0.004461207806115501
bottom500,CBY3,ENSG00000204659.5,0.0070846534258006,0.0461662681482339,0.1612473624672064,0.11508109431897248
bottom500,CCDC160,ENSG00000203952.10,0.0002817956190332,0.0013435667119287,0.0101527663460338,0.008809199634105098
bottom500,CCDC166,ENSG00000255181.3,5.704210935349684e-05,0.0005961050840652,0.0401026085298438,0.0395065034457786
bottom500,CCDC168,ENSG00000175820.4,0.0002574226912887,0.0027195455867706,0.0168361361195551,0.0141165905327845
bottom500,CCDC169-SOHLH2,ENSG00000250709.1,0.0024797255264106,0.0125062799568942,0.1288724206620769,0.11636614070518271
bottom500,CCDC172,ENSG00000182645.6,1.9663410608259516e-05,0.000964964517215,0.0911038158554405,0.0901388513382255
bottom500,CCDC175,ENSG00000151838.12,0.0001266250617143,0.0024330559882083,0.0229988523314274,0.0205657963432191
bottom500,CCDC179,ENSG00000255359.3,0.0010328221318033,0.0011904231240592,0.0024205059558587,0.0012300828317995
bottom500,CCDC182,ENSG00000166329.3,5.5062807962952635e-05,0.0017223181172747,0.0468763854417623,0.0451540673244876
bottom500,CCDC185,ENSG00000178395.7,0.0001137524368049,0.0006169935002939,0.0082054306127365,0.0075884371124426
bottom500,CCDC187,ENSG00000260220.7,0.0002041593865116,0.0004816159215268,0.0064793895539925,0.0059977736324657
bottom500,CCDC190,ENSG00000185860.14,8.760413487358737e-05,0.0010718139597503,0.0218865069129534,0.0208146929532031
bottom500,CCDC192,ENSG00000230561.7,2.2134449561690228e-05,0.0001028376137728,0.0007011936466182,0.0005983560328454
bottom500,CCDC195,ENSG00000283428.1,7.590208444334669e-05,0.0253686538862849,0.1821608043826745,0.15679215049638962
bottom500,CCDC196,ENSG00000196553.15,0.0024699341640153,0.0334463031711274,0.2338244476713538,0.2003781445002264
bottom500,CCDC197,ENSG00000175699.15,2.378110454667336e-05,0.0005099497544689,0.0064027696623057,0.0058928199078368
bottom500,CCDC201,ENSG00000283247.2,2.6609363635075663e-05,0.008778731492232,0.0872864014472423,0.0785076699550103
bottom500,CCDC27,ENSG00000162592.10,2.959675645876415e-05,0.0159345811668519,0.2490876275758331,0.2331530464089812
bottom500,CCDC33,ENSG00000140481.15,0.0001976107507335,0.000407168974551,0.005666105953602,0.005258936979051
bottom500,CCDC54,ENSG00000138483.3,0.0003491222903741,0.0002930681275112,0.0007763936368314,0.0004833255093202
bottom500,CCDC60,ENSG00000183273.7,0.0003566210442772,0.0006565339746526,0.0300339101288831,0.0293773761542305
bottom500,CCDC63,ENSG00000173093.13,3.2774140329127274e-05,0.0012246639872256,0.0426046017616041,0.0413799377743785
bottom500,CCDC70,ENSG00000123171.8,0.0001093783159426,0.000212299701053,0.0021497870993556,0.0019374873983026
bottom500,CCDC83,ENSG00000150676.13,0.0003684590258946,0.0009654780546744,0.0033796894185832,0.0024142113639088
bottom500,CCDC92B,ENSG00000277200.2,2.3908136695135583e-05,0.0040589397239166,0.0182669156741611,0.014207975950244499
bottom500,CCER1,ENSG00000197651.4,6.7047652896544265e-06,0.411670995462634,4.248588140640201,3.8369171451775665
bottom500,CCIN,ENSG00000185972.6,0.0003227929388454,0.0019916036690531,0.0448059763181788,0.0428143726491257
bottom500,CCKAR,ENSG00000163394.6,0.000136467689662,0.0116393148208636,0.2362326256129741,0.22459331079211048
bottom500,CCKBR,ENSG00000110148.10,0.0004729911176614,0.0045730779950721,0.1008420749812248,0.0962689969861527
bottom500,CCL1,ENSG00000108702.4,0.0008933619490307,0.2343964968225831,1.3992140012453629,1.1648175044227798
bottom500,CCN6,ENSG00000112761.22,5.3543510325305775e-05,0.0157283538814978,0.2491107331490324,0.2333823792675346
bottom500,CCNI2,ENSG00000205089.8,0.0014274758368729,0.0075190835791832,0.1426638034906753,0.1351447199114921
bottom500,CCR8,ENSG00000179934.7,0.0002648875558095,0.0695245092790404,0.2100087854215764,0.140484276142536
bottom500,CCT8L2,ENSG00000198445.4,3.494000267031034e-05,7.522912370277664e-05,0.0004208341425859,0.00034560501888312333
bottom500,CD200R1L,ENSG00000206531.12,6.465956142627986e-06,0.0002633056227134,0.0033005838697749,0.0030372782470614998
bottom500,CD300LD,ENSG00000204345.1,3.067453608405964e-05,0.0001359902481198,0.0097517131900008,0.009615722941881
bottom500,CD8B2,ENSG00000254126.8,0.0001834027315838,0.004882448188148,0.0554412258750923,0.0505587776869443
bottom500,CDC20B,ENSG00000164287.13,0.0001581347234989,0.0007020005556544,0.0250176289504064,0.024315628394752
bottom500,CDCP2,ENSG00000157211.12,0.0002502534330719,0.0181625084609344,0.2229696542672029,0.2048071458062685
bottom500,CDH10,ENSG00000040731.10,0.0002919857054831,0.0011564692436054,0.0098072396503957,0.0086507704067903
bottom500,CDH12,ENSG00000154162.15,0.0002589249498254,0.0131097620527371,0.0631341257047317,0.0500243636519946
bottom500,CDH18,ENSG00000145526.12,8.54988124956814e-05,0.0004744700065448,0.0027097439566273,0.0022352739500825
bottom500,CDH20,ENSG00000101542.10,0.0002994485936215,0.0011469143779398,0.0109166493694439,0.0097697349915041
bottom500,CDH22,ENSG00000149654.11,4.367430068151233e-05,0.0002561251876388,0.0065278958185972,0.0062717706309584
bottom500,CDH3,ENSG00000062038.15,0.0010591608196022,0.0036827175803733,0.0190753480608062,0.0153926304804329
bottom500,CDH7,ENSG00000081138.14,0.000409849746196,0.0011539921475419,0.0085265599613282,0.0073725678137863005
bottom500,CDH8,ENSG00000150394.14,0.0005245227920296,0.0035339096489845,0.0268041916693745,0.02327028202039
bottom500,CDK15,ENSG00000138395.17,2.522168385288107e-05,0.0003276420887139,0.0046359048345484,0.004308262745834499
bottom500,CDK5R2,ENSG00000171450.6,0.0002851132590174,0.0006915022199535,0.0941268438489637,0.09343534162901021
bottom500,CDKL2,ENSG00000138769.11,0.002364514494872,0.007015647837076,0.0897338372200298,0.08271818938295379
bottom500,CDKL4,ENSG00000205111.10,0.0038927869690782,0.0156907394390587,0.077905554637545,0.062214815198486303
bottom500,CDRT15L2,ENSG00000214819.2,3.871574088847907e-06,0.0001396018145667,0.1971060180938671,0.1969664162793004
bottom500,CDX1,ENSG00000113722.18,0.00014973876196,0.0126690644591082,0.2635381894737343,0.2508691250146261
bottom500,CDX2,ENSG00000165556.10,0.000254358726646,0.0033737376293797,0.0283760900528423,0.0250023524234626
bottom500,CDX4,ENSG00000131264.4,6.095642581803049e-05,0.0031047555013012,0.3339764735028538,0.33087171800155263
bottom500,CDY1,ENSG00000172288.8,2.779748607270148e-05,5.760334258632025e-05,0.000145551057162,8.794771457567975e-05
bottom500,CDY1B,ENSG00000172352.5,3.1464547508559224e-05,0.0001949588734432,0.0009585725953444,0.0007636137219012
bottom500,CDY2A,ENSG00000182415.11,3.200136756676987e-05,6.077709035702888e-05,0.0001373122395261,7.653514916907111e-05
bottom500,CDY2B,ENSG00000129873.8,2.9061021857285792e-05,0.0002061441847356,0.0005539799923649,0.00034783580762930003
bottom500,CEACAM16,ENSG00000213892.12,0.0016001359076437,0.0049033743793106,0.0158044536104006,0.010901079231090002
bottom500,CEACAM18,ENSG00000213822.7,0.0017695198089131,0.008165357074685,0.0943296208777825,0.0861642638030975
bottom500,CELA1,ENSG00000139610.2,2.4666556480269587e-05,0.0418220807316609,0.5544659578383584,0.5126438771066975
bottom500,CELF3,ENSG00000159409.15,0.0003402896966755,0.0175337710959468,0.1649618755601142,0.1474281044641674
bottom500,CENPVL1,ENSG00000223591.5,2.751647769540609e-06,0.0006968098339014,0.0100249260748405,0.0093281162409391
bottom500,CENPVL2,ENSG00000283093.1,1.4720094487745145e-06,0.001244871513388,0.0227138252825967,0.0214689537692087
bottom500,CENPVL3,ENSG00000224109.4,0.0005010045018211,0.0239249186609304,0.2023463292701627,0.17842141060923228
bottom500,CEP295NL,ENSG00000178404.11,0.0093910920166089,0.0144212003758497,0.0194500183886332,0.005028818012783501
bottom500,CER1,ENSG00000147869.5,0.0002181882217636,0.0014679497103983,0.1718859914406273,0.170418041730229
bottom500,CERS3,ENSG00000154227.14,0.0002095546206163,0.0058419509702927,0.1246674012429692,0.11882545027267649
bottom500,CETN1,ENSG00000177143.5,2.5325313556232047e-05,0.0001932675843929,0.0080395868550627,0.0078463192706698
bottom500,CFAP100,ENSG00000163885.12,4.4226240526379216e-05,9.863054987201738e-05,0.0026641328911661,0.0025655023412940827
bottom500,CFAP107,ENSG00000157330.10,5.127934534619432e-05,0.0001970508153623,0.0067188961053206,0.0065218452899583
bottom500,CFAP276,ENSG00000179902.13,0.0003685625072152,0.0022560733847744,0.0191349995133281,0.016878926128553698
bottom500,CFAP299,ENSG00000197826.13,0.0002485932760566,0.0006700500378502,0.0053961002361394,0.0047260501982892
bottom500,CFAP61,ENSG00000089101.19,0.0172742171064192,0.0061194159144716,0.0277658195327866,0.021646403618315
bottom500,CFAP65,ENSG00000181378.14,0.0001215509034331,0.0018065161956485,0.0310813978216324,0.029274881625983903
bottom500,CFAP77,ENSG00000188523.9,0.0002013413098849,0.0014114452286683,0.0471375950067517,0.045726149778083404
bottom500,CFAP95,ENSG00000204711.9,0.0001358617758057,0.0005339871200334,0.0417116155110328,0.0411776283909994
bottom500,CFAP97D1,ENSG00000231256.8,0.0224070111622485,0.0357054750551673,0.0668717658212857,0.031166290766118404
bottom500,CFC1,ENSG00000136698.10,0.0001456262998479,0.0234867287823769,0.2321370450554316,0.2086503162730547
bottom500,CFC1B,ENSG00000152093.8,0.0001185136466576,0.0015873941410921,0.0775384095562683,0.0759510154151762
bottom500,CGB1,ENSG00000267631.5,2.28437789164177e-06,0.0002184148435092,0.0681158042353266,0.0678973893918174
bottom500,CGB2,ENSG00000104818.15,9.058327563147246e-06,0.0041644434591242,0.1153932813635929,0.1112288379044687
bottom500,CGB3,ENSG00000104827.12,3.1406556878859334e-05,0.0036138407215643,0.9039679729962964,0.900354132274732
bottom500,CGB5,ENSG00000189052.7,7.757556020004294e-06,0.0001868953932966,0.2455395484617804,0.24535265306848378
bottom500,CGB7,ENSG00000196337.14,0.0002404585049905,0.0047599666468016,0.085821630199343,0.0810616635525414
bottom500,CGB8,ENSG00000213030.6,1.2842629357621734e-06,0.0004308433875091,0.1640654675701157,0.1636346241826066
bottom500,CHAT,ENSG00000070748.19,6.256274380690504e-05,0.0001326399615327,0.0079102506168204,0.007777610655287699
bottom500,CHCT1,ENSG00000141371.13,0.0015018223222718,0.0033461324598087,0.008759155006674,0.0054130225468652995
bottom500,CHODL,ENSG00000154645.14,0.0003345061578045,0.0007867915598509,0.0047460158973855,0.0039592243375346
bottom500,CHRFAM7A,ENSG00000166664.15,0.0002302153123365,0.0022389326444156,0.023244024912119,0.0210050922677034
bottom500,CHRM1,ENSG00000168539.4,3.607826758887829e-05,0.0051629172750875,0.0671010254147879,0.061938108139700396
bottom500,CHRM4,ENSG00000180720.8,0.0001284357700051,0.0003163153446089,0.0026518314230157,0.0023355160784068
bottom500,CHRNA2,ENSG00000120903.13,0.0004829032105919,0.0251686817889664,0.2043690618000645,0.17920038001109811
bottom500,CHRNA3,ENSG00000080644.16,0.0003311915724593,0.0019002516826053,0.0426420044781793,0.040741752795574
bottom500,CHRNA6,ENSG00000147434.9,0.0001944653244839,0.0068249336806112,0.0720194970044748,0.0651945633238636
bottom500,CHRNA7,ENSG00000175344.19,4.898388283085914e-06,0.0001550334764347,0.0067197925238214,0.0065647590473867
bottom500,CHRNA9,ENSG00000174343.6,0.0001371416725645,0.0530956136795974,0.5051696006927769,0.4520739870131795
bottom500,CHRNB2,ENSG00000160716.6,0.0001309947380146,0.0004663705266531,0.0143648350098764,0.0138984644832233
bottom500,CHRNB3,ENSG00000147432.7,2.728486428193864e-05,0.00247235746582,0.1160879840177863,0.1136156265519663
bottom500,CHRNB4,ENSG00000117971.12,0.0001420673321382,0.0072493903499677,0.0519928081049716,0.0447434177550039
bottom500,CHRND,ENSG00000135902.10,0.000195191067493,0.0002854733844181,0.0090264530529193,0.0087409796685012
bottom500,CHRNG,ENSG00000196811.13,0.0008419188355795,0.0036703429166154,0.1753257988941781,0.1716554559775627
bottom500,CHST6,ENSG00000183196.10,0.0011106488398638,0.0126340565513215,0.0649638960066114,0.0523298394552899
bottom500,CIB3,ENSG00000141977.9,2.805968318930241e-05,0.1004474323648625,0.4165990189352768,0.3161515865704143
bottom500,CIB4,ENSG00000157884.11,6.376043375478152e-05,0.0003590978943367,0.0175715089291222,0.017212411034785498
bottom500,CIBAR2,ENSG00000153789.14,9.38191186066549e-05,0.0107021826853764,0.1480052072753769,0.1373030245900005
bottom500,CIMIP1,ENSG00000124237.6,1.0912899167837824e-05,0.0001030641545169,0.0025024610311401,0.0023993968766232
bottom500,CIROP,ENSG00000283654.3,0.0003043556933393,0.0374640022434674,0.5754806905816358,0.5380166883381684
bottom500,CLCA1,ENSG00000016490.16,0.0006763174941189,0.0023154085495045,0.039007497352232,0.0366920888027275
bottom500,CLCA2,ENSG00000137975.8,0.0001843572694472,0.0183228956195455,0.4282628365179444,0.4099399408983989
bottom500,CLCN1,ENSG00000188037.14,0.0001579371064703,0.0110582984039796,0.3219318884748186,0.310873590070839
bottom500,CLCNKB,ENSG00000184908.20,4.345889801553197e-05,0.0588644840196302,0.2445257565959894,0.1856612725763592
bottom500,CLDN17,ENSG00000156282.5,1.735777770202676e-05,0.0001481680122999,0.0053694866145142,0.005221318602214299
bottom500,CLDN19,ENSG00000164007.11,0.0122436983141446,0.0282858024460954,0.8156150818243685,0.7873292793782731
bottom500,CLDN24,ENSG00000185758.9,0.0043443567026041,0.0152194136670656,0.0251923136578831,0.0099728999908175
bottom500,CLDN25,ENSG00000228607.3,8.922337909489573e-06,0.0166078979304797,0.3679554215582333,0.3513475236277536
bottom500,CLDN6,ENSG00000184697.7,0.000343673896424,0.0039863097988485,0.06017107525776,0.0561847654589115
bottom500,CLDN8,ENSG00000156284.6,0.0007674639033871,0.0952510824876259,1.616808171454722,1.5215570889670962
bottom500,CLEC18C,ENSG00000157335.21,0.0002702398676157,0.0018759097029983,0.0226190390617293,0.020743129358731
bottom500,CLEC19A,ENSG00000261210.8,5.745328039472166e-05,0.0007206354522088,0.0193737133906641,0.0186530779384553
bottom500,CLEC20A,ENSG00000188585.10,6.198990675103592e-06,0.0138354337811693,0.1318985802113468,0.11806314643017748
bottom500,CLEC2A,ENSG00000188393.9,0.0001445667071609,0.004945901381045,0.0937628243393196,0.08881692295827459
bottom500,CLEC2L,ENSG00000236279.7,7.144591141339119e-05,0.001660579203005,0.0366261731055759,0.0349655939025709
bottom500,CLEC3A,ENSG00000166509.12,2.7100297143724893e-05,0.000659600678016,0.1747370174226488,0.1740774167446328
bottom500,CLEC6A,ENSG00000205846.4,0.0001750896541825,0.0001264584282094,0.0036390864746608,0.0035126280464514
bottom500,CLPSL1,ENSG00000204140.10,0.0002773105781604,0.0023573247242061,0.0769321147197585,0.07457478999555239
bottom500,CLPSL2,ENSG00000196748.10,0.0004357548811455,0.0002519289591209,0.0840242180508056,0.08377228909168469
bottom500,CLRN1,ENSG00000163646.12,0.0001196920366463,0.0001687863119282,0.0004734399069808,0.0003046535950526
bottom500,CLRN2,ENSG00000249581.2,0.0012726334616446,0.0596687765625192,0.3228868371912174,0.26321806062869824
bottom500,CLVS2,ENSG00000146352.13,0.0015767503672243,0.0082755206731779,0.1484047926972928,0.14012927202411488
bottom500,CMKLR2,ENSG00000183671.13,0.0001722965990673,0.0057873050044838,0.0745719415857664,0.0687846365812826
bottom500,CNBD1,ENSG00000176571.13,5.523092278315754e-06,8.892548859980984e-06,5.8794669621670375e-05,4.990212076168939e-05
bottom500,CNGA2,ENSG00000183862.6,1.496521823246618e-06,5.880649345347724e-06,0.0001110197039089,0.00010513905456355228
bottom500,CNGA3,ENSG00000144191.12,1.7599127429416356e-05,3.8601507730785135e-05,0.0010756758213698,0.0010370743136390147
bottom500,CNGB3,ENSG00000170289.13,9.95513825173538e-05,0.0009287686185653,0.079554277025818,0.07862550840725269
bottom500,CNMD,ENSG00000136110.13,0.0003708301281936,0.0640941137071841,0.7666087435224177,0.7025146298152336
bottom500,CNPY1,ENSG00000146910.14,0.0002025589663456,0.0010055482119388,0.0184052110085792,0.017399662796640403
bottom500,CNTD1,ENSG00000176563.10,0.6499072615230103,0.0063006124287498,0.0235641490297795,0.0172635366010297
bottom500,CNTN2,ENSG00000184144.12,6.620540210524958e-05,0.0013338078855123,0.0341065476118341,0.032772739726321796
bottom500,CNTN5,ENSG00000149972.12,0.0007661193838751,0.0011954481576836,0.008702274566788,0.0075068264091044
bottom500,CNTN6,ENSG00000134115.13,0.0002554194331879,0.0041131219943956,0.0265765417442327,0.0224634197498371
bottom500,CNTNAP3C,ENSG00000283378.1,0.0041386010111701,0.0268436291728438,0.0734627190395403,0.046619089866696495
bottom500,CNTNAP4,ENSG00000152910.19,0.0001528093290357,0.0005456784656757,0.00745568811688,0.0069100096512043
bottom500,CNTNAP5,ENSG00000155052.15,0.000228928726551,0.0002635622639614,0.0007443559512534,0.000480793687292
bottom500,COL11A1,ENSG00000060718.22,0.005110048176194,0.0044071251668815,0.0261545956105621,0.0217474704436806
bottom500,COL19A1,ENSG00000082293.13,0.0011425672920215,0.0024596523104177,0.0200492519040182,0.0175895995936005
bottom500,COL20A1,ENSG00000101203.17,0.0008431941739737,0.0019213371687227,0.0405428305213081,0.038621493352585405
bottom500,COL22A1,ENSG00000169436.18,0.0009830553819746,0.005961734710478,0.0811477945382735,0.0751860598277955
bottom500,COL24A1,ENSG00000171502.15,0.0010612147878773,0.0028477101279887,0.0335267991948592,0.030679089066870502
bottom500,COL2A1,ENSG00000139219.19,0.0059261408226009,0.0121406032203453,0.1673883978201173,0.155247794599772
bottom500,COL6A5,ENSG00000172752.16,0.0003768928137544,0.00156853539732,0.0189095556197201,0.0173410202224001
bottom500,COL9A1,ENSG00000112280.18,0.0014688999122153,0.0133222331295487,0.0823751161081199,0.0690528829785712
bottom500,CORO7-PAM16,ENSG00000103426.12,0.0156280559472818,0.0316196352873926,0.0729133808616175,0.0412937455742249
bottom500,COX7B2,ENSG00000170516.17,1.584338626508835e-05,0.0004586060400066,0.0105464044690044,0.0100877984289978
bottom500,CPA5,ENSG00000158525.16,1.1940840911826252e-05,8.723229240608405e-05,0.0012832456122887,0.001196013319882616
bottom500,CPA6,ENSG00000165078.13,0.0011228301741526,0.0090627989862935,0.056564326198123,0.0475015272118295
bottom500,CPHXL,ENSG00000283755.2,0.0003950670517088,0.0084987808061442,0.0775699872353777,0.06907120642923349
bottom500,CPHXL2,ENSG00000284484.1,0.0009205189999677,0.0073259726401359,0.0370960167194742,0.0297700440793383
bottom500,CPLX4,ENSG00000166569.8,7.848655086294656e-06,0.0002276192951514,0.0364208461346546,0.0361932268395032
bottom500,CPNE9,ENSG00000144550.14,0.142765490744627,0.1483334474421377,0.2696827505366421,0.1213493030945044
bottom500,CPXCR1,ENSG00000147183.10,4.095504076526501e-06,0.0002675732521824,0.0036763234688899,0.0034087502167075
bottom500,CR1L,ENSG00000197721.17,0.074617638743903,0.051031473104451,0.1948248065631309,0.1437933334586799
bottom500,CRABP1,ENSG00000166426.8,0.0012621459458315,0.0013076005319004,0.3043759041820796,0.3030683036501792
bottom500,CRB1,ENSG00000134376.17,0.0010759741133683,0.0045455037209229,0.0255090983363079,0.020963594615385
bottom500,CRB2,ENSG00000148204.12,0.0004308452408798,0.0017333963450929,0.0142464542819327,0.0125130579368398
bottom500,CREG2,ENSG00000175874.10,0.0003247846943053,0.0014419981243558,0.0101267484690912,0.0086847503447354
bottom500,CRH,ENSG00000147571.5,0.000453673846263,0.0115919603508313,0.2494286433871583,0.23783668303632702
bottom500,CRHR1,ENSG00000120088.16,8.164550708706931e-05,0.0006257023010255,0.0166533096009648,0.016027607299939302
bottom500,CRHR2,ENSG00000106113.19,0.0005054742105303,0.0053177594612173,0.1283323319864245,0.12301457252520719
bottom500,CRISP1,ENSG00000124812.15,3.7306368256011505e-05,0.0239284222415315,0.1411671048264736,0.1172386825849421
bottom500,CRLF2,ENSG00000205755.13,8.623135656834867e-05,0.0016992390919754,0.0470448068697067,0.0453455677777313
bottom500,CRYBA1,ENSG00000108255.8,0.0002329830752944,0.0303256781137086,0.3797814686170699,0.3494557905033613
bottom500,CRYBA2,ENSG00000163499.12,0.0005924152670468,0.0051889128074897,0.1802857504093199,0.1750968376018302
bottom500,CRYBA4,ENSG00000196431.4,0.002718811053624,0.0843752675043347,0.4111544706121659,0.3267792031078312
bottom500,CRYBG2,ENSG00000176092.17,0.0002677570796862,0.0064249043833577,0.0256907065387895,0.019265802155431798
bottom500,CRYGA,ENSG00000168582.5,5.213798247299462e-05,0.0105380233469396,0.2618671176143659,0.2513290942674263
bottom500,CRYGB,ENSG00000182187.4,1.2164802401376487e-05,0.3055957057339881,2.80330312228457,2.497707416550582
bottom500,CRYGC,ENSG00000163254.5,7.231705282406441e-05,0.2873837516721396,2.9879337224010967,2.7005499707289573
bottom500,CRYGD,ENSG00000118231.5,0.0011267595295246,0.1894162685217084,1.947099876968328,1.7576836084466196
